nhdplus_comid,gage_count,historical_max_flood_return_period_years,max_matched_event_return_period_years,record_years_max,distinct_matched_rainfall_flood_event_count,maximum_matched_flood_return_period_years,maximum_matched_peak_cfs_per_sqmi,median_rainfall_to_flood_lag_hours,distinct_major_rainfall_flood_event_count,historical_flood_class,major_event_count_class
21456170,2,48.30274302599311,48.30274302599311,36,11,48.30274302599311,116.47509578544062,7.0,3,25–<50 years,3–4
21456172,1,126.06924501994372,27.317309294826806,39,4,27.317309294826806,205.12820512820517,-6.5,2,≥100 years,2
21456180,1,126.06924501994372,27.317309294826806,39,4,27.317309294826806,205.12820512820517,-6.5,2,≥100 years,2
21456188,1,126.06924501994372,27.317309294826806,39,4,27.317309294826806,205.12820512820517,-6.5,2,≥100 years,2
21456192,1,48.30274302599311,48.30274302599311,36,11,48.30274302599311,116.47509578544062,7.0,3,25–<50 years,3–4
21456196,2,48.30274302599311,48.30274302599311,36,11,48.30274302599311,116.47509578544062,7.0,3,25–<50 years,3–4
21456198,1,48.30274302599311,48.30274302599311,36,11,48.30274302599311,116.47509578544062,7.0,3,25–<50 years,3–4
21456202,1,126.06924501994372,27.317309294826806,39,4,27.317309294826806,205.12820512820517,-6.5,2,≥100 years,2
21456210,1,126.06924501994372,27.317309294826806,39,4,27.317309294826806,205.12820512820517,-6.5,2,≥100 years,2
21456270,1,48.30274302599311,48.30274302599311,36,11,48.30274302599311,116.47509578544062,7.0,3,25–<50 years,3–4
21456274,1,16.0,,15,0,,,,0,10–<25 years,0
21456278,1,48.30274302599311,48.30274302599311,36,11,48.30274302599311,116.47509578544062,7.0,3,25–<50 years,3–4
21456280,1,48.30274302599311,48.30274302599311,36,11,48.30274302599311,116.47509578544062,7.0,3,25–<50 years,3–4
21456282,1,48.30274302599311,48.30274302599311,36,11,48.30274302599311,116.47509578544062,7.0,3,25–<50 years,3–4
21456488,1,13.0,13.0,12,3,13.0,93.01675977653632,-29.0,1,10–<25 years,1
21456502,1,23.562226992104037,8.745320988015111,22,1,8.745320988015111,337.83783783783787,-36.0,0,10–<25 years,0
21456504,1,23.562226992104037,8.745320988015111,22,1,8.745320988015111,337.83783783783787,-36.0,0,10–<25 years,0
21456570,1,126.06924501994372,27.317309294826806,39,4,27.317309294826806,205.12820512820517,-6.5,2,≥100 years,2
21456610,1,13.0,13.0,12,3,13.0,93.01675977653632,-29.0,1,10–<25 years,1
21456614,1,13.0,13.0,12,3,13.0,93.01675977653632,-29.0,1,10–<25 years,1
21456622,1,13.0,13.0,12,3,13.0,93.01675977653632,-29.0,1,10–<25 years,1
21456626,1,13.0,13.0,12,3,13.0,93.01675977653632,-29.0,1,10–<25 years,1
21456692,1,23.54605163629963,16.919487680448754,26,1,16.919487680448754,13.034840335320055,132.0,1,10–<25 years,1
21456702,1,23.54605163629963,16.919487680448754,26,1,16.919487680448754,13.034840335320055,132.0,1,10–<25 years,1
21456708,1,23.54605163629963,16.919487680448754,26,1,16.919487680448754,13.034840335320055,132.0,1,10–<25 years,1
21456714,1,23.54605163629963,16.919487680448754,26,1,16.919487680448754,13.034840335320055,132.0,1,10–<25 years,1
21456716,1,23.54605163629963,16.919487680448754,26,1,16.919487680448754,13.034840335320055,132.0,1,10–<25 years,1
21456722,1,23.54605163629963,16.919487680448754,26,1,16.919487680448754,13.034840335320055,132.0,1,10–<25 years,1
21456738,1,23.54605163629963,16.919487680448754,26,1,16.919487680448754,13.034840335320055,132.0,1,10–<25 years,1
21456740,1,23.54605163629963,16.919487680448754,26,1,16.919487680448754,13.034840335320055,132.0,1,10–<25 years,1
21456768,1,23.54605163629963,16.919487680448754,26,1,16.919487680448754,13.034840335320055,132.0,1,10–<25 years,1
21456782,1,23.54605163629963,16.919487680448754,26,1,16.919487680448754,13.034840335320055,132.0,1,10–<25 years,1
21456788,1,23.54605163629963,16.919487680448754,26,1,16.919487680448754,13.034840335320055,132.0,1,10–<25 years,1
21457924,1,48.30274302599311,48.30274302599311,36,11,48.30274302599311,116.47509578544062,7.0,3,25–<50 years,3–4
21457948,1,48.30274302599311,48.30274302599311,36,11,48.30274302599311,116.47509578544062,7.0,3,25–<50 years,3–4
21457950,1,48.30274302599311,48.30274302599311,36,11,48.30274302599311,116.47509578544062,7.0,3,25–<50 years,3–4
21457972,1,48.30274302599311,48.30274302599311,36,11,48.30274302599311,116.47509578544062,7.0,3,25–<50 years,3–4
21458006,1,48.30274302599311,48.30274302599311,36,11,48.30274302599311,116.47509578544062,7.0,3,25–<50 years,3–4
21458008,1,48.30274302599311,48.30274302599311,36,11,48.30274302599311,116.47509578544062,7.0,3,25–<50 years,3–4
21458044,1,48.30274302599311,48.30274302599311,36,11,48.30274302599311,116.47509578544062,7.0,3,25–<50 years,3–4
21458072,1,16.0,,15,0,,,,0,10–<25 years,0
21458116,1,20.0,,19,0,,,,0,10–<25 years,0
21458150,1,20.0,,19,0,,,,0,10–<25 years,0
21458172,1,16.0,,15,0,,,,0,10–<25 years,0
21458174,1,16.0,,15,0,,,,0,10–<25 years,0
21458256,1,20.0,,19,0,,,,0,10–<25 years,0
21458262,1,20.0,,19,0,,,,0,10–<25 years,0
21458266,1,16.0,,15,0,,,,0,10–<25 years,0
21458292,1,16.0,,15,0,,,,0,10–<25 years,0
21458310,1,20.0,,19,0,,,,0,10–<25 years,0
21458328,1,20.0,,19,0,,,,0,10–<25 years,0
21458374,1,16.0,,15,0,,,,0,10–<25 years,0
21458386,1,20.0,,19,0,,,,0,10–<25 years,0
21458412,1,20.0,,19,0,,,,0,10–<25 years,0
21458470,1,16.0,,15,0,,,,0,10–<25 years,0
21458474,1,20.0,,19,0,,,,0,10–<25 years,0
21458488,1,16.0,,15,0,,,,0,10–<25 years,0
21458510,1,16.0,,15,0,,,,0,10–<25 years,0
21458516,1,20.0,,19,0,,,,0,10–<25 years,0
21458564,1,16.0,,15,0,,,,0,10–<25 years,0
21458610,1,16.0,,15,0,,,,0,10–<25 years,0
21458710,1,16.0,,15,0,,,,0,10–<25 years,0
21458810,1,16.0,,15,0,,,,0,10–<25 years,0
21459174,1,20.0,,19,0,,,,0,10–<25 years,0
21459182,1,20.0,,19,0,,,,0,10–<25 years,0
21459208,1,48.30274302599311,48.30274302599311,36,11,48.30274302599311,116.47509578544062,7.0,3,25–<50 years,3–4
21459210,1,48.30274302599311,48.30274302599311,36,11,48.30274302599311,116.47509578544062,7.0,3,25–<50 years,3–4
21459216,1,48.30274302599311,48.30274302599311,36,11,48.30274302599311,116.47509578544062,7.0,3,25–<50 years,3–4
21459218,1,16.0,,15,0,,,,0,10–<25 years,0
21464256,1,48.30274302599311,48.30274302599311,36,11,48.30274302599311,116.47509578544062,7.0,3,25–<50 years,3–4
21464258,1,48.30274302599311,48.30274302599311,36,11,48.30274302599311,116.47509578544062,7.0,3,25–<50 years,3–4
21464264,1,48.30274302599311,48.30274302599311,36,11,48.30274302599311,116.47509578544062,7.0,3,25–<50 years,3–4
21638236,1,32.67904441640812,32.67904441640812,30,7,32.67904441640812,245.7142857142857,-19.0,2,25–<50 years,2
21638242,1,32.67904441640812,32.67904441640812,30,7,32.67904441640812,245.7142857142857,-19.0,2,25–<50 years,2
21638274,1,32.67904441640812,32.67904441640812,30,7,32.67904441640812,245.7142857142857,-19.0,2,25–<50 years,2
21638314,1,32.67904441640812,32.67904441640812,30,7,32.67904441640812,245.7142857142857,-19.0,2,25–<50 years,2
21638326,1,32.67904441640812,32.67904441640812,30,7,32.67904441640812,245.7142857142857,-19.0,2,25–<50 years,2
21638370,1,32.67904441640812,32.67904441640812,30,7,32.67904441640812,245.7142857142857,-19.0,2,25–<50 years,2
21638462,1,32.67904441640812,32.67904441640812,30,7,32.67904441640812,245.7142857142857,-19.0,2,25–<50 years,2
21638472,1,32.67904441640812,32.67904441640812,30,7,32.67904441640812,245.7142857142857,-19.0,2,25–<50 years,2
21638498,1,32.67904441640812,32.67904441640812,30,7,32.67904441640812,245.7142857142857,-19.0,2,25–<50 years,2
21638552,1,32.67904441640812,32.67904441640812,30,7,32.67904441640812,245.7142857142857,-19.0,2,25–<50 years,2
21638560,1,130.95323070920475,43.58862998438459,70,15,43.58862998438459,149.390243902439,-4.0,5,≥100 years,5+
21638568,1,130.95323070920475,43.58862998438459,70,15,43.58862998438459,149.390243902439,-4.0,5,≥100 years,5+
21638572,1,130.95323070920475,43.58862998438459,70,15,43.58862998438459,149.390243902439,-4.0,5,≥100 years,5+
21638574,1,130.95323070920475,43.58862998438459,70,15,43.58862998438459,149.390243902439,-4.0,5,≥100 years,5+
21638590,1,130.95323070920475,43.58862998438459,70,15,43.58862998438459,149.390243902439,-4.0,5,≥100 years,5+
21639012,1,49.09987012525208,,21,0,,,,0,25–<50 years,0
21639034,1,49.09987012525208,,21,0,,,,0,25–<50 years,0
21639068,1,49.09987012525208,,21,0,,,,0,25–<50 years,0
21639074,1,49.09987012525208,,21,0,,,,0,25–<50 years,0
21639094,1,49.09987012525208,,21,0,,,,0,25–<50 years,0
21639096,1,49.09987012525208,,21,0,,,,0,25–<50 years,0
21639102,1,49.09987012525208,,21,0,,,,0,25–<50 years,0
21639108,1,49.09987012525208,,21,0,,,,0,25–<50 years,0
21639112,1,49.09987012525208,,21,0,,,,0,25–<50 years,0
21639124,1,49.09987012525208,,21,0,,,,0,25–<50 years,0
21639196,1,32.67904441640812,32.67904441640812,30,7,32.67904441640812,245.7142857142857,-19.0,2,25–<50 years,2
21639314,1,49.09987012525208,,21,0,,,,0,25–<50 years,0
21639316,1,49.09987012525208,,21,0,,,,0,25–<50 years,0
21639320,1,49.09987012525208,,21,0,,,,0,25–<50 years,0
21639322,1,49.09987012525208,,21,0,,,,0,25–<50 years,0
21639330,1,49.09987012525208,,21,0,,,,0,25–<50 years,0
21639356,1,69.59583936259192,,37,0,,,,0,50–<100 years,0
21639362,1,69.59583936259192,,37,0,,,,0,50–<100 years,0
21639366,1,69.59583936259192,,37,0,,,,0,50–<100 years,0
21639376,1,69.59583936259192,,37,0,,,,0,50–<100 years,0
21639386,1,32.67904441640812,32.67904441640812,30,7,32.67904441640812,245.7142857142857,-19.0,2,25–<50 years,2
21639622,1,130.95323070920475,43.58862998438459,70,15,43.58862998438459,149.390243902439,-4.0,5,≥100 years,5+
21639630,1,130.95323070920475,43.58862998438459,70,15,43.58862998438459,149.390243902439,-4.0,5,≥100 years,5+
21639640,1,130.95323070920475,43.58862998438459,70,15,43.58862998438459,149.390243902439,-4.0,5,≥100 years,5+
21639650,1,130.95323070920475,43.58862998438459,70,15,43.58862998438459,149.390243902439,-4.0,5,≥100 years,5+
21639696,1,130.95323070920475,43.58862998438459,70,15,43.58862998438459,149.390243902439,-4.0,5,≥100 years,5+
21639744,1,130.95323070920475,43.58862998438459,70,15,43.58862998438459,149.390243902439,-4.0,5,≥100 years,5+
21639762,1,130.95323070920475,43.58862998438459,70,15,43.58862998438459,149.390243902439,-4.0,5,≥100 years,5+
21639772,1,130.95323070920475,43.58862998438459,70,15,43.58862998438459,149.390243902439,-4.0,5,≥100 years,5+
21639814,1,130.95323070920475,43.58862998438459,70,15,43.58862998438459,149.390243902439,-4.0,5,≥100 years,5+
21640642,1,130.95323070920475,43.58862998438459,70,15,43.58862998438459,149.390243902439,-4.0,5,≥100 years,5+
21640694,2,197.17512469516552,31.97901179906444,63,8,31.97901179906444,13.574414942715968,67.0,2,≥100 years,2
21640696,2,197.17512469516552,31.97901179906444,63,8,31.97901179906444,13.574414942715968,67.0,2,≥100 years,2
21640704,2,197.17512469516552,31.97901179906444,63,8,31.97901179906444,13.574414942715968,67.0,2,≥100 years,2
21640706,2,197.17512469516552,31.97901179906444,63,8,31.97901179906444,13.574414942715968,67.0,2,≥100 years,2
21640712,2,197.17512469516552,31.97901179906444,63,8,31.97901179906444,13.574414942715968,67.0,2,≥100 years,2
21640730,1,69.59583936259192,,37,0,,,,0,50–<100 years,0
21640736,1,69.59583936259192,,37,0,,,,0,50–<100 years,0
21640740,1,69.59583936259192,,37,0,,,,0,50–<100 years,0
21640744,1,69.59583936259192,,37,0,,,,0,50–<100 years,0
21640748,1,69.59583936259192,,37,0,,,,0,50–<100 years,0
21640756,1,69.59583936259192,,37,0,,,,0,50–<100 years,0
21640762,1,69.59583936259192,,37,0,,,,0,50–<100 years,0
21640764,1,69.59583936259192,,37,0,,,,0,50–<100 years,0
21654074,2,517.9621617973193,517.9621617973193,33,13,517.9621617973193,373.0964467005076,-10.0,2,≥100 years,2
21654088,2,517.9621617973193,517.9621617973193,33,13,517.9621617973193,373.0964467005076,-10.0,2,≥100 years,2
21654096,2,517.9621617973193,517.9621617973193,33,13,517.9621617973193,373.0964467005076,-10.0,2,≥100 years,2
21654118,2,517.9621617973193,517.9621617973193,33,13,517.9621617973193,373.0964467005076,-10.0,2,≥100 years,2
21654160,3,517.9621617973193,517.9621617973193,33,13,517.9621617973193,373.0964467005076,-8.0,2,≥100 years,2
21654166,3,517.9621617973193,517.9621617973193,33,13,517.9621617973193,373.0964467005076,-8.0,2,≥100 years,2
21654170,3,517.9621617973193,517.9621617973193,33,13,517.9621617973193,373.0964467005076,-8.0,2,≥100 years,2
21654172,3,517.9621617973193,517.9621617973193,33,13,517.9621617973193,373.0964467005076,-8.0,2,≥100 years,2
21654176,3,517.9621617973193,517.9621617973193,33,13,517.9621617973193,373.0964467005076,-8.0,2,≥100 years,2
21654186,3,517.9621617973193,517.9621617973193,33,13,517.9621617973193,373.0964467005076,-8.0,2,≥100 years,2
21654194,2,517.9621617973193,517.9621617973193,33,13,517.9621617973193,373.0964467005076,-10.0,2,≥100 years,2
21654200,1,14.0,7.0,13,5,7.0,193.30708661417324,-2.5,0,10–<25 years,0
21654220,1,14.0,7.0,13,5,7.0,193.30708661417324,-2.5,0,10–<25 years,0
21654262,1,14.0,7.0,13,5,7.0,193.30708661417324,-2.5,0,10–<25 years,0
21654270,1,14.0,7.0,13,5,7.0,193.30708661417324,-2.5,0,10–<25 years,0
21654272,1,14.0,7.0,13,5,7.0,193.30708661417324,-2.5,0,10–<25 years,0
21654312,3,1000000.0,1000000.0,31,14,1000000.0,352.94117647058823,-27.0,4,≥100 years,3–4
21654344,1,778.6262337812192,778.6262337812192,43,16,778.6262337812192,167.85714285714286,-9.0,2,≥100 years,2
21654346,4,1000000.0,1000000.0,31,15,1000000.0,352.94117647058823,-27.0,4,≥100 years,3–4
21654356,1,778.6262337812192,778.6262337812192,43,16,778.6262337812192,167.85714285714286,-9.0,2,≥100 years,2
21654362,4,1000000.0,1000000.0,31,15,1000000.0,352.94117647058823,-27.0,4,≥100 years,3–4
21654366,1,778.6262337812192,778.6262337812192,43,16,778.6262337812192,167.85714285714286,-9.0,2,≥100 years,2
21654368,1,778.6262337812192,778.6262337812192,43,16,778.6262337812192,167.85714285714286,-9.0,2,≥100 years,2
21654428,3,1000000.0,1000000.0,31,14,1000000.0,352.94117647058823,-27.0,4,≥100 years,3–4
21655326,1,778.6262337812192,778.6262337812192,43,16,778.6262337812192,167.85714285714286,-9.0,2,≥100 years,2
21655328,4,1000000.0,1000000.0,31,15,1000000.0,352.94117647058823,-27.0,4,≥100 years,3–4
21655340,1,778.6262337812192,778.6262337812192,43,16,778.6262337812192,167.85714285714286,-9.0,2,≥100 years,2
21655342,1,778.6262337812192,778.6262337812192,43,16,778.6262337812192,167.85714285714286,-9.0,2,≥100 years,2
21655350,1,778.6262337812192,778.6262337812192,43,16,778.6262337812192,167.85714285714286,-9.0,2,≥100 years,2
21655372,3,97.6179365716468,97.6179365716468,31,12,97.6179365716468,305.32786885245906,-8.0,4,50–<100 years,3–4
21655380,1,16.0,16.0,15,7,16.0,342.8044280442804,-6.25,1,10–<25 years,1
21655384,3,97.6179365716468,97.6179365716468,31,12,97.6179365716468,305.32786885245906,-8.0,4,50–<100 years,3–4
21655390,2,778.6262337812192,778.6262337812192,43,19,778.6262337812192,167.85714285714286,-8.0,2,≥100 years,2
21655396,2,778.6262337812192,778.6262337812192,43,19,778.6262337812192,167.85714285714286,-8.0,2,≥100 years,2
21655410,1,16.0,16.0,15,7,16.0,342.8044280442804,-6.25,1,10–<25 years,1
21655412,3,97.6179365716468,97.6179365716468,31,12,97.6179365716468,305.32786885245906,-8.0,4,50–<100 years,3–4
21655414,2,778.6262337812192,778.6262337812192,43,19,778.6262337812192,167.85714285714286,-8.0,2,≥100 years,2
21655416,2,37.58757272419284,37.58757272419284,21,10,37.58757272419284,65.1063829787234,-5.5,1,25–<50 years,1
21655446,4,778.6262337812192,778.6262337812192,43,22,778.6262337812192,167.85714285714286,-8.0,3,≥100 years,3–4
21655464,4,1000000.0,333.4596520343542,38,17,333.4596520343542,116.4179104477612,-5.75,3,≥100 years,3–4
21655482,1,16.0,16.0,15,7,16.0,342.8044280442804,-6.25,1,10–<25 years,1
21655502,4,1000000.0,333.4596520343542,62,16,333.4596520343542,134.7826086956522,-3.375,3,≥100 years,3–4
21655528,3,1000000.0,333.4596520343542,62,14,333.4596520343542,134.7826086956522,-3.375,3,≥100 years,3–4
21655554,1,16.0,16.0,15,7,16.0,342.8044280442804,-6.25,1,10–<25 years,1
21655564,3,1000000.0,333.4596520343542,62,14,333.4596520343542,134.7826086956522,-3.375,3,≥100 years,3–4
21655566,3,1000000.0,333.4596520343542,62,14,333.4596520343542,134.7826086956522,-3.375,3,≥100 years,3–4
21655568,3,1000000.0,333.4596520343542,62,14,333.4596520343542,134.7826086956522,-3.375,3,≥100 years,3–4
21655576,1,1902.9125694438856,1902.9125694438856,42,12,1902.9125694438856,107.88381742738588,-9.0,3,≥100 years,3–4
21655592,1,1902.9125694438856,1902.9125694438856,42,12,1902.9125694438856,107.88381742738588,-9.0,3,≥100 years,3–4
21655622,1,1902.9125694438856,1902.9125694438856,42,12,1902.9125694438856,107.88381742738588,-9.0,3,≥100 years,3–4
21655624,1,1902.9125694438856,1902.9125694438856,42,12,1902.9125694438856,107.88381742738588,-9.0,3,≥100 years,3–4
21655628,2,1000000.0,94.61080018180584,62,13,94.61080018180584,134.7826086956522,8.25,3,≥100 years,3–4
21655632,1,90.40030505525532,90.40030505525532,27,11,90.40030505525532,132.421875,-11.0,2,50–<100 years,2
21655634,1,1902.9125694438856,1902.9125694438856,42,12,1902.9125694438856,107.88381742738588,-9.0,3,≥100 years,3–4
21655636,1,1902.9125694438856,1902.9125694438856,42,12,1902.9125694438856,107.88381742738588,-9.0,3,≥100 years,3–4
21655644,1,90.40030505525532,90.40030505525532,27,11,90.40030505525532,132.421875,-11.0,2,50–<100 years,2
21655674,1,90.40030505525532,90.40030505525532,27,11,90.40030505525532,132.421875,-11.0,2,50–<100 years,2
21655688,1,90.40030505525532,90.40030505525532,27,11,90.40030505525532,132.421875,-11.0,2,50–<100 years,2
21655694,1,90.40030505525532,90.40030505525532,27,11,90.40030505525532,132.421875,-11.0,2,50–<100 years,2
21655698,1,1902.9125694438856,1902.9125694438856,42,12,1902.9125694438856,107.88381742738588,-9.0,3,≥100 years,3–4
21655708,1,1902.9125694438856,1902.9125694438856,42,12,1902.9125694438856,107.88381742738588,-9.0,3,≥100 years,3–4
21655712,1,1902.9125694438856,1902.9125694438856,42,12,1902.9125694438856,107.88381742738588,-9.0,3,≥100 years,3–4
21655714,1,1902.9125694438856,1902.9125694438856,42,12,1902.9125694438856,107.88381742738588,-9.0,3,≥100 years,3–4
21655734,3,1000000.0,130.9657798563522,62,17,130.9657798563522,134.7826086956522,-2.375,4,≥100 years,3–4
21655740,1,1902.9125694438856,1902.9125694438856,42,12,1902.9125694438856,107.88381742738588,-9.0,3,≥100 years,3–4
21655746,3,1000000.0,130.9657798563522,62,17,130.9657798563522,134.7826086956522,-2.375,4,≥100 years,3–4
21655762,1,1902.9125694438856,1902.9125694438856,42,12,1902.9125694438856,107.88381742738588,-9.0,3,≥100 years,3–4
21655780,1,1902.9125694438856,1902.9125694438856,42,12,1902.9125694438856,107.88381742738588,-9.0,3,≥100 years,3–4
21655786,1,1902.9125694438856,1902.9125694438856,42,12,1902.9125694438856,107.88381742738588,-9.0,3,≥100 years,3–4
21655792,1,1902.9125694438856,1902.9125694438856,42,12,1902.9125694438856,107.88381742738588,-9.0,3,≥100 years,3–4
21655796,3,1000000.0,130.9657798563522,62,17,130.9657798563522,134.7826086956522,-2.375,4,≥100 years,3–4
21655798,2,151.00778758744218,130.9657798563522,62,16,130.9657798563522,134.7826086956522,-5.0,2,≥100 years,2
21655802,1,1902.9125694438856,1902.9125694438856,42,12,1902.9125694438856,107.88381742738588,-9.0,3,≥100 years,3–4
21655816,1,1902.9125694438856,1902.9125694438856,42,12,1902.9125694438856,107.88381742738588,-9.0,3,≥100 years,3–4
21655822,1,1902.9125694438856,1902.9125694438856,42,12,1902.9125694438856,107.88381742738588,-9.0,3,≥100 years,3–4
